tconst,title,year,name,character
tt7485048,Super 30,2019,Ajay,Printing Press Owner
tt7485048,Super 30,2019,Meraj Alam,Janardhan
tt7485048,Super 30,2019,Altaf,Raddiwala
tt7485048,Super 30,2019,Jeetendra Awasthi,Anand Kumar's uncle (as Jitendra Awasthi)
tt7485048,Super 30,2019,Mohammed Aziz,Suresh's Father
tt7485048,Super 30,2019,Suresh Bagia,Phone Booth Boy's Father
tt7485048,Super 30,2019,Yatendra Bahuguna,Mishra Ji
tt7485048,Super 30,2019,Ehsaan Baksh,Contract Killer
tt7485048,Super 30,2019,Ulhas Barve,Fugga's Father (as Dr. Ulhas Barve)
tt7485048,Super 30,2019,Bhargav,Tea Boy
tt7485048,Super 30,2019,Brijesh,Minister's Henchman
tt7485048,Super 30,2019,Bullu,Bacchi Singh Henchman 1
tt7485048,Super 30,2019,Ajay Chakravorty,Property Dealer
tt7485048,Super 30,2019,Vihaan Chaudhary,Bank Manager
tt7485048,Super 30,2019,Sheroy Cooper,Excellence student
tt7485048,Super 30,2019,Deepika,Female Bank Employee
tt7485048,Super 30,2019,Anud Singh Dhaka,Raghunath's Aide
tt7485048,Super 30,2019,Diwakar Dhayani,Man Calling Lallan (as Diwakar Dhyani)
tt7485048,Super 30,2019,Ashish Dholakia,Man at Blood Donation Camp
tt7485048,Super 30,2019,Dimple,Excellence student
tt7485048,Super 30,2019,Sanjeev Dutta,Binodanand's Father
tt7485048,Super 30,2019,Mahesh Ginnilal,Cycle Mechanic
tt7485048,Super 30,2019,Sanchita Goswami,Urmila's Mother
tt7485048,Super 30,2019,Gulaabo,Suresh's Mother
tt7485048,Super 30,2019,Deepak Gulati,Press Editor
tt7485048,Super 30,2019,Ghanteshwar T. Guru,Passport Studio Photographer
tt7485048,Super 30,2019,Harish,Doctor In Jail
tt7485048,Super 30,2019,Jai Hind,Phatak Goon 1 (as Jai Hind Kumar)
tt7485048,Super 30,2019,Mohd Ashique Hussain,Vidrohi (as Aashiq Hussain)
tt7485048,Super 30,2019,Azharuddin Mohammed Ismail,Keshu
tt7485048,Super 30,2019,Riddhi Jain,Nurse 2 in Blood Donation Camp
tt7485048,Super 30,2019,Vivek Jha,Villager
tt7485048,Super 30,2019,Aadya Kadyan,Supriya's Friend
tt7485048,Super 30,2019,Rana Santosh Kamal,Caterer
tt7485048,Super 30,2019,Leher Kapoor,Excellence student
tt7485048,Super 30,2019,Karya,Young Girl at the Balcony
tt7485048,Super 30,2019,Santosh Kaushik,Raghuram
tt7485048,Super 30,2019,Altaf Khan,Minister's Man 1
tt7485048,Super 30,2019,Arshad Khan,Urmila's Father
tt7485048,Super 30,2019,Zia Ahmed Khan,
tt7485048,Super 30,2019,Abhishek Khanna,Jamuraa
tt7485048,Super 30,2019,Sumit Khanna,Bank Employee (credit only)
tt7485048,Super 30,2019,Kiran Khoje,Phulwa (Maid)
tt7485048,Super 30,2019,Kirtiman,Violin Teacher
tt7485048,Super 30,2019,Gauri Kong,Nurse
tt7485048,Super 30,2019,Sunil Manhjre,Azaan's Father
tt7485048,Super 30,2019,Mohit K. Mehta,Television Buyer
tt7485048,Super 30,2019,Bramhaswaroop Mishra,Dhabad
tt7485048,Super 30,2019,Mukesh,Travel Agent
tt7485048,Super 30,2019,Nasir,Cloth Weaver
tt7485048,Super 30,2019,Neeraj,Bike Purchaser
tt7485048,Super 30,2019,Gyan Prakash Pandey,BHU Asst. Librarian
tt7485048,Super 30,2019,Manohar Pandey,
tt7485048,Super 30,2019,Sushil Pandey,Peon
tt7485048,Super 30,2019,Chirag Pandya,Doctor
tt7485048,Super 30,2019,Nand Kishore Pant,Anand Kumar's Relative
tt7485048,Super 30,2019,Umesh Pant,Minister's Man 2
tt7485048,Super 30,2019,Monika Panwar,Pari (Hooker)
tt7485048,Super 30,2019,Kiran Parekh,Lady Buying Papads
tt7485048,Super 30,2019,Ravi Raj,Air Gun Counter Guy at fair
tt7485048,Super 30,2019,Satyajit Rajput,Phatak Goon 2
tt7485048,Super 30,2019,Prem Rathore,Anand Kumar's Neighbour
tt7485048,Super 30,2019,Simi Sahnan,(as Simi Sahana)
tt7485048,Super 30,2019,Ritvik Sahore,
tt7485048,Super 30,2019,Rajesh Salvi,Exam Center Peon
tt7485048,Super 30,2019,Jeetu Samrat,Phone Booth Boy (as Jitendra Samrat)
tt7485048,Super 30,2019,Paritosh Sand,Supriya's Father
tt7485048,Super 30,2019,Jageshwar Sanwariya,Goon In Hospital
tt7485048,Super 30,2019,Satyendra,Jail Superintendent
tt7485048,Super 30,2019,Abhishek Sharma,Ghantewala Junior
tt7485048,Super 30,2019,Renu Sharma,Kathak Teacher
tt7485048,Super 30,2019,Riaan Sharma,Young Pranav Kumar
tt7485048,Super 30,2019,Suryakant Sharma,Mahesh Babu
tt7485048,Super 30,2019,Kriti Shetty,Excellence student
tt7485048,Super 30,2019,Kishor Chandra Shrivastav,Prithvi's Father (as Kishor Chandra Srivastava)
tt7485048,Super 30,2019,Vijay Shukla,Utkarsh's Father
tt7485048,Super 30,2019,Avneet Singh,Minister's Man 3
tt7485048,Super 30,2019,Bhupendra Singh,Bacchi Singh Henchman 2
tt7485048,Super 30,2019,Binita Singh,Air Gun Counter Girl at fair
tt7485048,Super 30,2019,Gaurav Singh,Sweeper Boy
tt7485048,Super 30,2019,Vijay Singh,Goon 3
tt7485048,Super 30,2019,Pravin Singh Sisodia,Post Master (as Praveen Singh)
tt7485048,Super 30,2019,Sonam,Lallan's Wife
tt7485048,Super 30,2019,Faiza Faiz Thakur,Excellence student
tt7485048,Super 30,2019,Rati Shankar Tripathi,Salt Pan Owner
tt7485048,Super 30,2019,Twinkle,PCO Girl
tt7485048,Super 30,2019,Mukesh Tyagi,Excellence Cashier
tt7485048,Super 30,2019,Vijay Varma,Phugga Kumar
tt7485048,Super 30,2019,Varsha,Suresh's Sister
tt7485048,Super 30,2019,Veer,Phulwa's Son
tt7485048,Super 30,2019,Rajashree Wad,Fugga's Mother
tt7639372,Total Dhamaal,2019,Ajay Devgn,Guddu
tt7639372,Total Dhamaal,2019,Anil Kapoor,Avinash Patel
tt7639372,Total Dhamaal,2019,Madhuri Dixit,Bindu Patel
tt7639372,Total Dhamaal,2019,Riteish Deshmukh,Lallan
tt7639372,Total Dhamaal,2019,Arshad Warsi,Adi
tt7639372,Total Dhamaal,2019,Javed Jaffrey,Manav
tt7639372,Total Dhamaal,2019,Boman Irani,Commissioner AP Mullick
tt7639372,Total Dhamaal,2019,Sanjay Mishra,Jonny
tt7639372,Total Dhamaal,2019,Pitobash,Jhingur
tt7639372,Total Dhamaal,2019,Esha Gupta,Prachi
tt7639372,Total Dhamaal,2019,Johnny Lever,Raju
tt7639372,Total Dhamaal,2019,Mahesh Manjrekar,Chinnaswamy
tt7639372,Total Dhamaal,2019,Vijay Patkar,Mullick's Assistant
tt7639372,Total Dhamaal,2019,Ali,Tamilian jungle man
tt7639372,Total Dhamaal,2019,Crystal,Monkey
tt7639372,Total Dhamaal,2019,Pradeep Kabra,Tony
tt7639372,Total Dhamaal,2019,Sudesh Lehri,Altaf
tt7639372,Total Dhamaal,2019,Ashwin Mushran,
tt7639372,Total Dhamaal,2019,Manoj Pahwa,Pintoo
tt7639372,Total Dhamaal,2019,Niharica Raizada,
tt7639372,Total Dhamaal,2019,Besant Ravi,Chinaswamy's Henchmen
tt7639372,Total Dhamaal,2019,Jackie Shroff,Voice over in the car which Guddu drive (voice)
tt7639372,Total Dhamaal,2019,Sonakshi Sinha,Dancer on Mungda song
tt7639372,Total Dhamaal,2019,Martha Taylor,Dancer
tt7639372,Total Dhamaal,2019,Teetu Verma,Doctor (Promo)
tt7639372,Total Dhamaal,2019,Rajpal Yadav,Munna
tt7721800,Bharat,2019,Salman Khan,Bharat
tt7721800,Bharat,2019,Katrina Kaif,Kumud Raina
tt7721800,Bharat,2019,Sunil Grover,Vilayti Khan
tt7721800,Bharat,2019,Tabu,Meher
tt7721800,Bharat,2019,Jackie Shroff,Gautam Kumar
tt7721800,Bharat,2019,Sonali Kulkarni,Janki Devi
tt7721800,Bharat,2019,Kashmira Irani,Mehek
tt7721800,Bharat,2019,Aashif Sheikh,Devbhai
tt7721800,Bharat,2019,Disha Patani,Radha
tt7721800,Bharat,2019,Satish Kaushik,Naval Officer Jayram Shirodkar
tt7721800,Bharat,2019,Nora Fatehi,Sophia
tt7721800,Bharat,2019,Nivin Ramani,Kayaag Zaveri (as Niveen Ramani)
tt7721800,Bharat,2019,Dhiren Ahuja,Young Amitabh Bachchan
tt7721800,Bharat,2019,Saif Akhtar,Technician
tt7721800,Bharat,2019,Gs Arora,Ravinder Kumar
tt7721800,Bharat,2019,Riva Arora,Young Radha
tt7721800,Bharat,2019,Shashank Arora,Chotte
tt7721800,Bharat,2019,Kiran Arya,Mehek's Husbands Mother
tt7721800,Bharat,2019,Shibani Bedi,Pakistani Reporter
tt7721800,Bharat,2019,Sonika Bhatia,Kapoor's Wife
tt7721800,Bharat,2019,Hemant Bisht,Chhote's Friend1
tt7721800,Bharat,2019,Susheel Bonthiyaal,Teacher 1
tt7721800,Bharat,2019,Anthony Borg,Priest
tt7721800,Bharat,2019,N. Sahil Chadda,Chhote's Friend2
tt7721800,Bharat,2019,Sahil Chadda,Chotte's friend
tt7721800,Bharat,2019,Meiyang Chang,Jimmy
tt7721800,Bharat,2019,Saurabh Chauhan,Saurabh
tt7721800,Bharat,2019,Ronak Cheeda,Sailor 4
tt7721800,Bharat,2019,Krish Chugh,Meher's Son
tt7721800,Bharat,2019,Ragini Chury,Fatima
tt7721800,Bharat,2019,Jahnavi Dave,Chhote's Wife
tt7721800,Bharat,2019,Edwin De La Renta,Mikhael (Pirate Leader)
tt7721800,Bharat,2019,Kapil Dev,Self (archive footage)
tt7721800,Bharat,2019,Varun Dhawan,Young Boy
tt7721800,Bharat,2019,Sachin Dhiman,Sailor 1
tt7721800,Bharat,2019,Nitin Dilawari,Mattress Supplier
tt7721800,Bharat,2019,Aagatha Gomes Figueiroa,Pretty Hostess
tt7721800,Bharat,2019,Daniel Freeman,Engineer 3
tt7721800,Bharat,2019,Vaishali Gaur,Jyoti
tt7721800,Bharat,2019,Aayush Gautam,Abdul
tt7721800,Bharat,2019,Raj Dev Gour,Chhote's Son
tt7721800,Bharat,2019,Varun Goyal,Indian Reporter
tt7721800,Bharat,2019,Rajiv Gupta,Gulati
tt7721800,Bharat,2019,Michael Holding,Self (archive footage)
tt7721800,Bharat,2019,Annalies Howard,Circus Show Girl 2
tt7721800,Bharat,2019,Pragyaj Jain,Tinku
tt7721800,Bharat,2019,Brijendra Kala,Chacha
tt7721800,Bharat,2019,Rajesh Kamboj,Harpal Singh
tt7721800,Bharat,2019,Rajeev Kanojia,Engine Driver (1947)
tt7721800,Bharat,2019,Anil Kapur,Engine Driver (2010)
tt7721800,Bharat,2019,Patil Kavita,Ship Captains Wife
tt7721800,Bharat,2019,Imran Khan,Food Server 2
tt7721800,Bharat,2019,Ishtiyak Khan,Chaurasia
tt7721800,Bharat,2019,Kashif Khan,Food Server
tt7721800,Bharat,2019,Saif Ali Khan,Sailor 7
tt7721800,Bharat,2019,Shehzad Khan,Officer - National Employment Exhcange
tt7721800,Bharat,2019,Abhishek Khanna,Raj Shekhar Yadav
tt7721800,Bharat,2019,Rajiv Khanna,Kapoor
tt7721800,Bharat,2019,Sumit Khanna,Veer
tt7721800,Bharat,2019,R. Bhakti Klein,Ringmaster
tt7721800,Bharat,2019,Vrihi Kodvara,Child Chhote
tt7721800,Bharat,2019,Tarun Kumar,Sailor 2
tt7721800,Bharat,2019,Madan Lal,Self (archive footage)
tt7721800,Bharat,2019,Marcin Laskawiec,Robert
tt7721800,Bharat,2019,Mikaela Lemmon,Circus Show Girl 1
tt7721800,Bharat,2019,Ruchi Mahajan,Grand Niece
tt7721800,Bharat,2019,Sameer Malhotra,Meher's husband
tt7721800,Bharat,2019,Kamaal Malik,Chadha
tt7721800,Bharat,2019,Christian Mandel,Chris White
tt7721800,Bharat,2019,Malcolm Marshall,Self (archive footage)
tt7721800,Bharat,2019,Khalid Mirajkar,Vipul Nagpal
tt7721800,Bharat,2019,Chakramani Mishra,Manager
tt7721800,Bharat,2019,Kumud Mishra,Keemat Rai Kapoor
tt7721800,Bharat,2019,Dinesh Mohan,Old Man
tt7721800,Bharat,2019,Taiyabali Mukadam,Sailor 3
tt7721800,Bharat,2019,Madhurima Mukherjee,Mehek's Daughter
tt7721800,Bharat,2019,Aliraza Namdar,Harivansh Rai Bachchan
tt7721800,Bharat,2019,Brian Nathan,Head Engineer
tt7721800,Bharat,2019,Sakshya Nigania,Chhot's Grandkid 2
tt7721800,Bharat,2019,Justin Nisly,Engineer 1
tt7721800,Bharat,2019,Tanmayee Aditya Parchure,Child Mehek
tt7721800,Bharat,2019,Natacha Parient,American Supervisor
tt7721800,Bharat,2019,Aryan Prajapati,Young Vilayati
tt7721800,Bharat,2019,Prakhar Prakesh,Teenage Boy
tt7721800,Bharat,2019,Preetkiran,(as Preet Kiran Kaur)
tt7721800,Bharat,2019,Anju Rajiv,Kishori
tt7721800,Bharat,2019,Anand Rajpurohit,Sailor 5
tt7721800,Bharat,2019,Laxman Singh Rajput,
tt7721800,Bharat,2019,J. Osthi Ram,Khushbu
tt7721800,Bharat,2019,Ayesha Raza,Jamuna Kapoor
tt7721800,Bharat,2019,Shivika Rishi,Chhot's Grandkid 1
tt7721800,Bharat,2019,Ivan Rodrigues,Gupta
tt7721800,Bharat,2019,Sai Sabour,Attendent
tt7721800,Bharat,2019,Sanjeev Kumar Sahni,Mishra
tt7721800,Bharat,2019,Sagar Saini,Teacher 2
tt7721800,Bharat,2019,Kabir Sajid,Young Bharat
tt7721800,Bharat,2019,Sumeet Samnani,Roli Rawat
tt7721800,Bharat,2019,Ip Sawhney,Salim Zaidi
tt7721800,Bharat,2019,Emmanuelle Seguin,Bridesmaid
tt7721800,Bharat,2019,Asheesh Sen,Spectator 1
tt7721800,Bharat,2019,Arup Sengupta,Dhola Player
tt7721800,Bharat,2019,Casey Shannon,Field Manager
tt7721800,Bharat,2019,Anant Vidhaat Sharma,Yashpal
tt7721800,Bharat,2019,Barbiee Sharma,Gudiya
tt7721800,Bharat,2019,Jaspal Sharma,Applicant at Employment Office
tt7721800,Bharat,2019,Varun V. Sharma,Pakistani Supervisor
tt7721800,Bharat,2019,Johri Shobhit,1st Officer(Navy Malta)
tt7721800,Bharat,2019,Ashwin Shukla,Spectator 2
tt7721800,Bharat,2019,Prabhpreet Singh,Runway Kid
tt7721800,Bharat,2019,Sagar Singh,Sawinder Singh
tt7721800,Bharat,2019,Shanky Singh,(as Gurvinder Singh Malhotra)
tt7721800,Bharat,2019,Pratap Soni,Mehek's Husbands Father
tt7721800,Bharat,2019,Atul Srivastava,Smriti's Father
tt7721800,Bharat,2019,Sacha Storto,dancer
tt7721800,Bharat,2019,Kevina Tak,Minnie (as Kevina Manish Tak)
tt7721800,Bharat,2019,Amar Talwar,Subash Chandra
tt7721800,Bharat,2019,Matin Rey Tangu,Young Jimmy
tt7721800,Bharat,2019,Bablu Tanwar,Halwai
tt7721800,Bharat,2019,Sachin Tendulkar,Self (archive footage)
tt7721800,Bharat,2019,Yuliia Tkach,Circus Show Girl 3
tt7721800,Bharat,2019,Pramod Tripathi,Pandit
tt7721800,Bharat,2019,Manav Vij,Paramjit Singh Bajwa
tt7721800,Bharat,2019,Tarun Kumar Yadav,Sailor 6
tt7721946,Housefull 4,2019,Akshay Kumar,Prince Bala Dev Singh / Harry
tt7721946,Housefull 4,2019,Riteish Deshmukh,Bangdu Maharaj / Roy
tt7721946,Housefull 4,2019,Bobby Deol,Dharamputra / Max
tt7721946,Housefull 4,2019,Kriti Sanon,Princes Madhu / Kriti
tt7721946,Housefull 4,2019,Pooja Hegde,Princes Mala / Pooja
tt7721946,Housefull 4,2019,Kriti Kharbanda,Princes Meena / Neha
tt7721946,Housefull 4,2019,Rana Daggubati,Raja Gama / Pappu Rangeela
tt7721946,Housefull 4,2019,Sharad Kelkar,Suryabhan / Michael Bhai
tt7721946,Housefull 4,2019,Chunky Pandey,Pehla Pasta / Akhri Pasta
tt7721946,Housefull 4,2019,Johnny Lever,Winston Churchgate / Gigli
tt7721946,Housefull 4,2019,Jamie Lever,Gigli
tt7721946,Housefull 4,2019,Ranjeet,King of Sitamgarh / Thakral
tt7721946,Housefull 4,2019,Aakash Dabhade,Harry's Friend
tt7721946,Housefull 4,2019,Saurabh Sachdeva,Raazdar
tt7721946,Housefull 4,2019,Cain Aiden,Party Guest
tt7721946,Housefull 4,2019,Ro Ashika,Royalist at palace
tt7721946,Housefull 4,2019,Dev Barot,Dancer
tt7721946,Housefull 4,2019,Mohit Chhabra,London Boy
tt7721946,Housefull 4,2019,Christian Di Sciullo,Bodyguard
tt7721946,Housefull 4,2019,Pauline Dubois,Wedding Guest
tt7721946,Housefull 4,2019,Elena Roxana Maria Fernandes,Ranjeet's Girlfriend
tt7721946,Housefull 4,2019,Sonia Goswami,Royalist at Palace
tt7721946,Housefull 4,2019,Sammy Jonas Heaney,Samuel Jonas (as Sammy John Heaney)
tt7721946,Housefull 4,2019,Boman Irani,Batuk Patel
tt7721946,Housefull 4,2019,Peter Jay,Royalist at Palace
tt7721946,Housefull 4,2019,Gurnita Kaur Kahlon,Flag Waver
tt7721946,Housefull 4,2019,Perrie Kapernaros,Girlfriend King of Sitamgarh / Thakral
tt7721946,Housefull 4,2019,Vaunisha Kapoor,Royalist at Palace
tt7721946,Housefull 4,2019,Vital Karia,Royalist at Palace
tt7721946,Housefull 4,2019,Chris Katako,Royalist at Palace
tt7721946,Housefull 4,2019,Jessie Jane Knowles,Girlfriend
tt7721946,Housefull 4,2019,Mervi Koski,Royalist at Palace
tt7721946,Housefull 4,2019,Dimple Kumar,Royalist at Palace
tt7721946,Housefull 4,2019,Sunit Morarjee,Naama khookha
tt7721946,Housefull 4,2019,Kuldeep N.,Royalist at Palace
tt7721946,Housefull 4,2019,Victor Nita,Royal Palace Guard
tt7721946,Housefull 4,2019,Nutan,Dancer
tt7721946,Housefull 4,2019,Komal Padwal,Royalist at Palace
tt7721946,Housefull 4,2019,Manoj Pahwa,Big Bhai
tt7721946,Housefull 4,2019,Nana Patekar,
tt7721946,Housefull 4,2019,The Phoenix Pipes & Drums,Pipe Band
tt7721946,Housefull 4,2019,Jim Quirke,Royalist at Palace
tt7721946,Housefull 4,2019,Zoha Rahman,Wedding Guest
tt7721946,Housefull 4,2019,Chloe Rann,Girlfriend
tt7721946,Housefull 4,2019,Karl-Martin Rantapelkonen,Gang member
tt7721946,Housefull 4,2019,Royal British Legion Band & Corps of Drums Romford,British Military Marching Band
tt7721946,Housefull 4,2019,Parikshit Sahni,Bala's Father
tt7721946,Housefull 4,2019,Joanna Shegera,Royalist at Palace
tt7721946,Housefull 4,2019,Shyam Mashalkar,Darbari
tt7721946,Housefull 4,2019,Nawazuddin Siddiqui,Baba Ramsey
tt7721946,Housefull 4,2019,Archana Puran Singh,Harry Max and Roy's Mother
tt7721946,Housefull 4,2019,Priya Tailor,Royalist at Palace
tt7721946,Housefull 4,2019,Martha Taylor,Dancer
tt7721946,Housefull 4,2019,Girish Thappar,Rajpurohit
tt7721946,Housefull 4,2019,Saran Tiwari,Royal Guard
tt7721946,Housefull 4,2019,Samantha Sharon Watson,Event attendee
tt7721946,Housefull 4,2019,Victoria Rose Wilson,Dancer
tt7721946,Housefull 4,2019,Monica Wong,Royalist at Palace
tt7721946,Housefull 4,2019,Mubarak Zeb,Royalist at Palace
tt7721946,Housefull 4,2019,Prithvi Zutshi,Siskeria
tt7721946,Housefull 4,2019,Shakti Kapoor,"Harry,Max and Roy's Father (uncredited)"
tt8130968,Badla,2019,Amitabh Bachchan,Badal Gupta
tt8130968,Badla,2019,Taapsee Pannu,Naina Sethi
tt8130968,Badla,2019,Amrita Singh,Rani Kaur Toor
tt8130968,Badla,2019,Antonio Aakeel,Sunny Singh Toor
tt8130968,Badla,2019,Tony Luke,Arjun Joseph
tt8130968,Badla,2019,Tanveer Ghani,Nirmal Toor 'Nimbi'
tt8130968,Badla,2019,Tariqsafdar Hussain,Police sergeant
tt8130968,Badla,2019,Mark Mansfield,T.V. Reporter
tt8130968,Badla,2019,April Agarwal-Aplin,Sanna Sethi
tt8130968,Badla,2019,India Agarwal-Aplin,
tt8130968,Badla,2019,Elena Roxana Maria Fernandes,Receptionist
tt8130968,Badla,2019,Rachel Flynn,Rachael Joseph
tt8130968,Badla,2019,Jason Hetherington,The Driver
tt8130968,Badla,2019,Selina Hotwani,Jasmeet
tt8130968,Badla,2019,Maram Kamal,Hallie Hume
tt8130968,Badla,2019,Manav Kaul,Jimmy Punjabi
tt8130968,Badla,2019,Shome Makhija,Sunil Sethi
tt8130968,Badla,2019,Daniel O'Kane,Hotel Boyfriend
tt8130968,Badla,2019,Denzil Smith,Detective Sondhi
tt8130968,Badla,2019,Ammar Taalwala,
tt8130968,Badla,2019,Begonia Villalba,Police Officer
tt8130968,Badla,2019,Vincent Woods,Officer 1
tt8130968,Badla,2019,Paul Ellard,Train passenger (uncredited)
tt8291224,Uri: The Surgical Strike,2019,Vicky Kaushal,Major Vihan Singh Shergill
tt8291224,Uri: The Surgical Strike,2019,Paresh Rawal,Govind Bhardwaj
tt8291224,Uri: The Surgical Strike,2019,Mohit Raina,Major Karan Kashyap
tt8291224,Uri: The Surgical Strike,2019,Yami Gautam,Pallavi Sharma / Jasmine Almeida
tt8291224,Uri: The Surgical Strike,2019,Kirti Kulhari,Seerat Kaur
tt8291224,Uri: The Surgical Strike,2019,Rajit Kapoor,Prime Minister of India
tt8291224,Uri: The Surgical Strike,2019,Ivan Rodrigues,Brian D'souza
tt8291224,Uri: The Surgical Strike,2019,Manasi Parekh,Neha Kashyap
tt8291224,Uri: The Surgical Strike,2019,Swaroop Sampat,Suhashini Shergill
tt8291224,Uri: The Surgical Strike,2019,Riva Arora,Suhani Kashyap
tt8291224,Uri: The Surgical Strike,2019,Yogesh Soman,Ravindra Agnihotri
tt8291224,Uri: The Surgical Strike,2019,Fareed Ahmed,
tt8291224,Uri: The Surgical Strike,2019,Akashdeep Arora,Ishaan
tt8291224,Uri: The Surgical Strike,2019,Kallol Banerjee,
tt8291224,Uri: The Surgical Strike,2019,Amaan Asif,
tt8291224,Uri: The Surgical Strike,2019,Padam Bhola,
tt8291224,Uri: The Surgical Strike,2019,Guru Bhullar,
tt8291224,Uri: The Surgical Strike,2019,Beant Singh Buttar,
tt8291224,Uri: The Surgical Strike,2019,Ashit Chatterjee,
tt8291224,Uri: The Surgical Strike,2019,Manish Chaudhary,
tt8291224,Uri: The Surgical Strike,2019,Rajvir Chauhan,
tt8291224,Uri: The Surgical Strike,2019,Ujjwal Chopra,Aasma's Husband
tt8291224,Uri: The Surgical Strike,2019,Sudam Ck,
tt8291224,Uri: The Surgical Strike,2019,Sushil Dahiya,
tt8291224,Uri: The Surgical Strike,2019,Harshit Dang,
tt8291224,Uri: The Surgical Strike,2019,Adarsh Gautam,Major Lateef
tt8291224,Uri: The Surgical Strike,2019,Anil George,
tt8291224,Uri: The Surgical Strike,2019,Dev Raj Ghosh,
tt8291224,Uri: The Surgical Strike,2019,Dhairya Karwa,Captain Sartaj Singh Chandok
tt8291224,Uri: The Surgical Strike,2019,Gagandeep Singh Khanna,
tt8291224,Uri: The Surgical Strike,2019,Sunil Mehra,
tt8291224,Uri: The Surgical Strike,2019,Anurag Mishra,
tt8291224,Uri: The Surgical Strike,2019,Bhuperdra Singh Negi,
tt8291224,Uri: The Surgical Strike,2019,Sunil Palwal,
tt8291224,Uri: The Surgical Strike,2019,Parmeshwar,
tt8291224,Uri: The Surgical Strike,2019,Satish Phulekar,
tt8291224,Uri: The Surgical Strike,2019,Amit Saproo,
tt8291224,Uri: The Surgical Strike,2019,Himanshu Sharma,
tt8291224,Uri: The Surgical Strike,2019,Satyajeet Sharma,Lt. General Ajay Garewal
tt8291224,Uri: The Surgical Strike,2019,Nishant Singh,
tt8291224,Uri: The Surgical Strike,2019,Parminder Singh,
tt8291224,Uri: The Surgical Strike,2019,Surjit Singh,
tt8291224,Uri: The Surgical Strike,2019,Rahul Tyagi,
tt8291224,Uri: The Surgical Strike,2019,Tashi Tobgay,
tt8291224,Uri: The Surgical Strike,2019,Abrar Zahoor,Idris
tt8291224,Uri: The Surgical Strike,2019,Aamir Yaseen,Faheem Khan
tt8291224,Uri: The Surgical Strike,2019,Aritro Rudraneil Banerjee,Faizal (as Aritro Banerjee)
tt8291224,Uri: The Surgical Strike,2019,Rakesh Bedi,Informer
tt8291224,Uri: The Surgical Strike,2019,Sukhwinder Chahal,Sukhwinder Chahal
tt8291224,Uri: The Surgical Strike,2019,Chirag Katrecha,Young Boy in B2
tt8291224,Uri: The Surgical Strike,2019,Kamal Malik,Pakistan Interior Minister
tt8291224,Uri: The Surgical Strike,2019,Rukhsar Rehman,Aasma (Indian agent in Pakistan)
tt8291224,Uri: The Surgical Strike,2019,Shishir Sharma,General Arjun Singh Rajawat
tt8291224,Uri: The Surgical Strike,2019,Sohan Somnath Shetty,Anna
tt8291224,Uri: The Surgical Strike,2019,Ajit Shidhaye,Zubair (Pakistani Army Offcier)
tt8291224,Uri: The Surgical Strike,2019,Nishant Singh,Rahil Hussain
tt8291224,Uri: The Surgical Strike,2019,Kartik Thakkar,Subedar Major Karan Purohit
tt8504014,Good Newwz,2019,Akshay Kumar,Varun Batra
tt8504014,Good Newwz,2019,Kareena Kapoor,Deepti Batra
tt8504014,Good Newwz,2019,Diljit Dosanjh,Honey Batra
tt8504014,Good Newwz,2019,Kiara Advani,Monika Batra
tt8504014,Good Newwz,2019,Adil Hussain,Dr. Anand Joshi
tt8504014,Good Newwz,2019,Tisca Chopra,Dr. Sandhya Joshi
tt8504014,Good Newwz,2019,Anjana Sukhani,Richa
tt8504014,Good Newwz,2019,Faisal Rashid,Richa's Husband
tt8504014,Good Newwz,2019,Simran Suri,Receptionist
tt8504014,Good Newwz,2019,Amishka Sood,IVF receptionist
tt8504014,Good Newwz,2019,Richa Kapoor,Varun's Mother
tt8504014,Good Newwz,2019,Bharat Ahuja,Deepti's Father
tt8504014,Good Newwz,2019,Sunita Dhir,Honey's Mother
tt8504014,Good Newwz,2019,Pradeep Kuckreja,Varun's Father
tt8504014,Good Newwz,2019,Kavita Pais,Deepti's Mother
tt8504014,Good Newwz,2019,Shivam Pal,Cab Driver
tt8504014,Good Newwz,2019,Archana Iyer,Nurse
tt8504014,Good Newwz,2019,Manpreet Kaur,Hospital Receptionist
tt8504014,Good Newwz,2019,Aparna Mendies,Nurse
tt8504014,Good Newwz,2019,Komal Chabaria,Vivek's Mother
tt8504014,Good Newwz,2019,Karan Johar,Special Appearance in the song 'Chandigarh Mein'
tt8504014,Good Newwz,2019,Badshah,Special Appearance in the song 'Chandigarh Mein'
tt8504014,Good Newwz,2019,Harrdy Sandhu,Special Appearance in the song 'Chandigarh Mein' (as Hardy Sandhu)
tt8504014,Good Newwz,2019,Lotty Allaric,Monika's Friend
tt8504014,Good Newwz,2019,Arptia Arora,Yoga Traineers
tt8504014,Good Newwz,2019,Karan Ashar,Aakash
tt8504014,Good Newwz,2019,Riddhi Jigar Bhanushali,Holaram's Caretaker
tt8504014,Good Newwz,2019,Veer Bhanushali,Kid In Park
tt8504014,Good Newwz,2019,Vihaan Jigar Bhanushali,Holaram
tt8504014,Good Newwz,2019,Atul Bhatia,Patients IVF Center
tt8504014,Good Newwz,2019,Vaibhav Choudhary,
tt8504014,Good Newwz,2019,Preety Choudhry,Yoga Instructor
tt8504014,Good Newwz,2019,Bhavna Datta,Yoga Traineers
tt8504014,Good Newwz,2019,Taksh Dave,Kid In Showroom
